frame,time,predictor,target,n,pearson,spearman
0,0.0,abs_displacement_drift_grid_points,terminal_eta_raw,32,,
0,0.0,abs_displacement_drift_grid_points,terminal_eta_shape,32,,
0,0.0,abs_displacement_drift_grid_points,terminal_eta_translation,32,,
0,0.0,eta_raw,terminal_eta_raw,32,,
0,0.0,eta_raw,terminal_eta_shape,32,,
0,0.0,eta_raw,terminal_eta_translation,32,,
0,0.0,eta_aligned,terminal_eta_raw,32,0.2146643821450813,0.5458211143695014
0,0.0,eta_aligned,terminal_eta_shape,32,0.33667713405566,0.4725073313782991
0,0.0,eta_aligned,terminal_eta_translation,32,0.2113883933481946,0.5876099706744868
0,0.0,eta_translation,terminal_eta_raw,32,,
0,0.0,eta_translation,terminal_eta_shape,32,,
0,0.0,eta_translation,terminal_eta_translation,32,,
0,0.0,q_raw,terminal_eta_raw,32,0.8737141962658276,0.5890762463343108
0,0.0,q_raw,terminal_eta_shape,32,0.5963619072871472,0.6081378299120235
0,0.0,q_raw,terminal_eta_translation,32,0.8712162343540021,0.531158357771261
0,0.0,q_aligned,terminal_eta_raw,32,0.8737141962658275,0.5890762463343108
0,0.0,q_aligned,terminal_eta_shape,32,0.5963619072871469,0.6081378299120235
0,0.0,q_aligned,terminal_eta_translation,32,0.871216234354002,0.531158357771261
0,0.0,q_translation,terminal_eta_raw,32,0.5880784007105324,0.19641821170463192
0,0.0,q_translation,terminal_eta_shape,32,0.4403958876675382,0.14319768260727556
0,0.0,q_translation,terminal_eta_translation,32,0.5891901579826142,0.24485272199826927
0,0.0,xi_raw,terminal_eta_raw,32,,
0,0.0,xi_raw,terminal_eta_shape,32,,
0,0.0,xi_raw,terminal_eta_translation,32,,
0,0.0,xi_aligned,terminal_eta_raw,32,-0.11025489284176786,0.27419354838709675
0,0.0,xi_aligned,terminal_eta_shape,32,0.1610327004922268,0.344941348973607
0,0.0,xi_aligned,terminal_eta_translation,32,-0.11996334076919665,0.19941348973607034
0,0.0,xi_translation,terminal_eta_raw,32,,
0,0.0,xi_translation,terminal_eta_shape,32,,
0,0.0,xi_translation,terminal_eta_translation,32,,
0,0.0,abs_alignment_velocity_identity,terminal_eta_raw,32,0.6555814353877278,0.45821114369501453
0,0.0,abs_alignment_velocity_identity,terminal_eta_shape,32,0.49877765384758566,0.46810850439882695
0,0.0,abs_alignment_velocity_identity,terminal_eta_translation,32,0.6565396289766916,0.4131231671554252
0,0.0,abs_alignment_velocity_direct,terminal_eta_raw,32,0.6555814353877983,0.45821114369501453
0,0.0,abs_alignment_velocity_direct,terminal_eta_shape,32,0.49877765384762446,0.46810850439882695
0,0.0,abs_alignment_velocity_direct,terminal_eta_translation,32,0.6565396289767624,0.4131231671554252
0,0.0,abs_alignment_velocity_geometry,terminal_eta_raw,32,-0.07420138754130844,0.07624633431085043
0,0.0,abs_alignment_velocity_geometry,terminal_eta_shape,32,-0.05896271950012284,0.08614369501466275
0,0.0,abs_alignment_velocity_geometry,terminal_eta_translation,32,-0.0695511182695292,0.07624633431085043
25,20.0,abs_displacement_drift_grid_points,terminal_eta_raw,32,0.7553469596975537,0.3669354838709677
25,20.0,abs_displacement_drift_grid_points,terminal_eta_shape,32,0.4934734772057257,0.3702346041055718
25,20.0,abs_displacement_drift_grid_points,terminal_eta_translation,32,0.7544897900329403,0.3519061583577712
25,20.0,eta_raw,terminal_eta_raw,32,0.8985370328804898,0.6484604105571847
25,20.0,eta_raw,terminal_eta_shape,32,0.6253734077450427,0.722507331378299
25,20.0,eta_raw,terminal_eta_translation,32,0.8956072581341894,0.6184017595307917
25,20.0,eta_aligned,terminal_eta_raw,32,0.8403722585564732,0.6598240469208211
25,20.0,eta_aligned,terminal_eta_shape,32,0.6688516313825598,0.7239736070381231
25,20.0,eta_aligned,terminal_eta_translation,32,0.8349978179708948,0.6235337243401758
25,20.0,eta_translation,terminal_eta_raw,32,0.8988317640036692,0.5010997067448679
25,20.0,eta_translation,terminal_eta_shape,32,0.5892575591752875,0.469208211143695
25,20.0,eta_translation,terminal_eta_translation,32,0.8967982077442636,0.5219941348973607
25,20.0,q_raw,terminal_eta_raw,32,0.9029659376363807,0.5920087976539589
25,20.0,q_raw,terminal_eta_shape,32,0.63682383497929,0.7129765395894427
25,20.0,q_raw,terminal_eta_translation,32,0.8999303063166473,0.5597507331378299
25,20.0,q_aligned,terminal_eta_raw,32,0.8582175199963247,0.5714809384164222
25,20.0,q_aligned,terminal_eta_shape,32,0.6680004407786003,0.7349706744868034
25,20.0,q_aligned,terminal_eta_translation,32,0.853337483776317,0.5263929618768328
25,20.0,q_translation,terminal_eta_raw,32,0.9090265387741518,0.4064166084823135
25,20.0,q_translation,terminal_eta_shape,32,0.6098205111022216,0.44510540620728445
25,20.0,q_translation,terminal_eta_translation,32,0.9069164241339295,0.4218921275723019
25,20.0,xi_raw,terminal_eta_raw,32,0.9038577307978717,0.6477272727272727
25,20.0,xi_raw,terminal_eta_shape,32,0.6628483685823598,0.6312316715542521
25,20.0,xi_raw,terminal_eta_translation,32,0.900630767741906,0.6022727272727273
25,20.0,xi_aligned,terminal_eta_raw,32,0.9077224920713024,0.6455278592375365
25,20.0,xi_aligned,terminal_eta_shape,32,0.7024207969089366,0.660923753665689
25,20.0,xi_aligned,terminal_eta_translation,32,0.9043398420625797,0.6026392961876833
25,20.0,xi_translation,terminal_eta_raw,32,0.8524276076883138,0.231026665790065
25,20.0,xi_translation,terminal_eta_shape,32,0.527326918692617,0.18546150432209782
25,20.0,xi_translation,terminal_eta_translation,32,0.8502230191512614,0.22274209097770734
25,20.0,abs_alignment_velocity_identity,terminal_eta_raw,32,0.033088131700758264,0.16239002932551316
25,20.0,abs_alignment_velocity_identity,terminal_eta_shape,32,-0.006534906129127341,0.30608504398826974
25,20.0,abs_alignment_velocity_identity,terminal_eta_translation,32,0.03112335426700973,0.09567448680351906
25,20.0,abs_alignment_velocity_direct,terminal_eta_raw,32,0.5835894098578452,0.37719941348973607
25,20.0,abs_alignment_velocity_direct,terminal_eta_shape,32,0.3496223727571214,0.35337243401759527
25,20.0,abs_alignment_velocity_direct,terminal_eta_translation,32,0.5818957626125867,0.32368035190615835
25,20.0,abs_alignment_velocity_geometry,terminal_eta_raw,32,0.6123173324984332,0.3936950146627565
25,20.0,abs_alignment_velocity_geometry,terminal_eta_shape,32,0.3740027924256497,0.34677419354838707
25,20.0,abs_alignment_velocity_geometry,terminal_eta_translation,32,0.610997341712527,0.3914956011730205
50,40.0,abs_displacement_drift_grid_points,terminal_eta_raw,32,0.6425319268082244,0.5758797653958944
50,40.0,abs_displacement_drift_grid_points,terminal_eta_shape,32,0.359108745267515,0.4626099706744868
50,40.0,abs_displacement_drift_grid_points,terminal_eta_translation,32,0.6423408352755299,0.5249266862170088
50,40.0,eta_raw,terminal_eta_raw,32,0.8639894820142625,0.7415689149560116
50,40.0,eta_raw,terminal_eta_shape,32,0.574258508713257,0.7287390029325512
50,40.0,eta_raw,terminal_eta_translation,32,0.8605270245637017,0.7287390029325512
50,40.0,eta_aligned,terminal_eta_raw,32,0.8375065998305609,0.7100439882697946
50,40.0,eta_aligned,terminal_eta_shape,32,0.7397435803494647,0.7664956011730204
50,40.0,eta_aligned,terminal_eta_translation,32,0.8307351393142084,0.6935483870967741
50,40.0,eta_translation,terminal_eta_raw,32,0.8538809788291215,0.689516129032258
50,40.0,eta_translation,terminal_eta_shape,32,0.5375635240973982,0.6235337243401758
50,40.0,eta_translation,terminal_eta_translation,32,0.8509615642529549,0.6708211143695014
50,40.0,q_raw,terminal_eta_raw,32,0.8588682725073676,0.6770527859237536
50,40.0,q_raw,terminal_eta_shape,32,0.5675599798481193,0.69208211143695
50,40.0,q_raw,terminal_eta_translation,32,0.8552088245168649,0.5960410557184751
50,40.0,q_aligned,terminal_eta_raw,32,0.8638970428147106,0.62866568914956
50,40.0,q_aligned,terminal_eta_shape,32,0.7275149678467981,0.7782258064516129
50,40.0,q_aligned,terminal_eta_translation,32,0.8575266310801459,0.5219941348973607
50,40.0,q_translation,terminal_eta_raw,32,0.8488247833522704,0.718005182122278
50,40.0,q_translation,terminal_eta_shape,32,0.5379382291197177,0.6541987971941492
50,40.0,q_translation,terminal_eta_translation,32,0.8456917701180164,0.6960029804229233
50,40.0,xi_raw,terminal_eta_raw,32,0.8950960186405446,0.5942082111436949
50,40.0,xi_raw,terminal_eta_shape,32,0.6365254826306814,0.6257331378299119
50,40.0,xi_raw,terminal_eta_translation,32,0.8916132361334801,0.4827712609970674
50,40.0,xi_aligned,terminal_eta_raw,32,0.8816485960410704,0.530425219941349
50,40.0,xi_aligned,terminal_eta_shape,32,0.6647850839279492,0.6257331378299119
50,40.0,xi_aligned,terminal_eta_translation,32,0.8780650964454422,0.4175219941348973
50,40.0,xi_translation,terminal_eta_raw,32,0.8375749175235652,0.49917486818641155
50,40.0,xi_translation,terminal_eta_shape,32,0.4989180975363046,0.32366334667269564
50,40.0,xi_translation,terminal_eta_translation,32,0.8358258457053389,0.4617646711299355
50,40.0,abs_alignment_velocity_identity,terminal_eta_raw,32,0.005036856594988599,0.3222140762463343
50,40.0,abs_alignment_velocity_identity,terminal_eta_shape,32,-0.12496000961026071,0.1942815249266862
50,40.0,abs_alignment_velocity_identity,terminal_eta_translation,32,0.008824288534226295,0.343841642228739
50,40.0,abs_alignment_velocity_direct,terminal_eta_raw,32,0.6008951832875522,0.6407624633431084
50,40.0,abs_alignment_velocity_direct,terminal_eta_shape,32,0.4668070673163742,0.5641495601173019
50,40.0,abs_alignment_velocity_direct,terminal_eta_translation,32,0.6005845386138761,0.6649560117302052
50,40.0,abs_alignment_velocity_geometry,terminal_eta_raw,32,0.6246468357555223,0.6693548387096774
50,40.0,abs_alignment_velocity_geometry,terminal_eta_shape,32,0.4828768264085129,0.5883431085043987
50,40.0,abs_alignment_velocity_geometry,terminal_eta_translation,32,0.6240623131647984,0.6748533724340176
100,80.0,abs_displacement_drift_grid_points,terminal_eta_raw,32,0.13766685048356114,0.7679618768328444
100,80.0,abs_displacement_drift_grid_points,terminal_eta_shape,32,0.06965214945825554,0.5674486803519061
100,80.0,abs_displacement_drift_grid_points,terminal_eta_translation,32,0.14012529227761486,0.7129765395894427
100,80.0,eta_raw,terminal_eta_raw,32,0.519110721037507,0.879765395894428
100,80.0,eta_raw,terminal_eta_shape,32,0.32020294453581893,0.8049853372434018
100,80.0,eta_raw,terminal_eta_translation,32,0.5150289332716375,0.8273460410557183
100,80.0,eta_aligned,terminal_eta_raw,32,0.8345186601377318,0.7272727272727272
100,80.0,eta_aligned,terminal_eta_shape,32,0.8628208365012302,0.8035190615835776
100,80.0,eta_aligned,terminal_eta_translation,32,0.8251985987322871,0.6818181818181818
100,80.0,eta_translation,terminal_eta_raw,32,0.4675723106325583,0.876466275659824
100,80.0,eta_translation,terminal_eta_shape,32,0.2633102872928198,0.7606304985337242
100,80.0,eta_translation,terminal_eta_translation,32,0.4641274231308574,0.8236803519061583
100,80.0,q_raw,terminal_eta_raw,32,0.5328752862839716,0.8925953079178885
100,80.0,q_raw,terminal_eta_shape,32,0.33876623258196237,0.8156158357771259
100,80.0,q_raw,terminal_eta_translation,32,0.5287704954149364,0.8317448680351905
100,80.0,q_aligned,terminal_eta_raw,32,0.829203252706524,0.6645894428152492
100,80.0,q_aligned,terminal_eta_shape,32,0.8117973581494471,0.8038856304985336
100,80.0,q_aligned,terminal_eta_translation,32,0.8210388343486702,0.6026392961876833
100,80.0,q_translation,terminal_eta_raw,32,0.4627943154721482,0.878621254527568
100,80.0,q_translation,terminal_eta_shape,32,0.2760014075927334,0.7744774998172886
100,80.0,q_translation,terminal_eta_translation,32,0.4590940097565127,0.8305831141506433
100,80.0,xi_raw,terminal_eta_raw,32,0.931813070719544,0.7734604105571846
100,80.0,xi_raw,terminal_eta_shape,32,0.6815523174870678,0.7349706744868034
100,80.0,xi_raw,terminal_eta_translation,32,0.9295696921475822,0.7071114369501466
100,80.0,xi_aligned,terminal_eta_raw,32,0.9212977742992079,0.6151026392961876
100,80.0,xi_aligned,terminal_eta_shape,32,0.7297827509498321,0.7144428152492668
100,80.0,xi_aligned,terminal_eta_translation,32,0.9185910730955019,0.5436217008797654
100,80.0,xi_translation,terminal_eta_raw,32,0.4688014140868019,0.7196874622389594
100,80.0,xi_translation,terminal_eta_shape,32,0.28138940542492286,0.6080752267818699
100,80.0,xi_translation,terminal_eta_translation,32,0.46770694056689044,0.684015676936364
100,80.0,abs_alignment_velocity_identity,terminal_eta_raw,32,-0.02624284446945128,0.37976539589442815
100,80.0,abs_alignment_velocity_identity,terminal_eta_shape,32,-0.047707811557538796,0.33357771260997066
100,80.0,abs_alignment_velocity_identity,terminal_eta_translation,32,-0.027940213658042133,0.2855571847507331
100,80.0,abs_alignment_velocity_direct,terminal_eta_raw,32,0.5022745714408866,0.5234604105571847
100,80.0,abs_alignment_velocity_direct,terminal_eta_shape,32,0.43490584988518516,0.5230938416422287
100,80.0,abs_alignment_velocity_direct,terminal_eta_translation,32,0.5020929940907372,0.4732404692082111
100,80.0,abs_alignment_velocity_geometry,terminal_eta_raw,32,0.5287760648170052,0.593841642228739
100,80.0,abs_alignment_velocity_geometry,terminal_eta_shape,32,0.45586496775919505,0.5700146627565982
